drug,canonical_smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
GDSC318,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-0.91008306,-0.015593635,-0.76324326,-0.89476836,-0.1453572,0.0056473035,-0.91744465,0.017507348,-0.0031963438,0.020639978,-0.018568475,0.023285836,-0.00849767,-0.057661127,-0.014405929,0.018394638,-0.0011167917,-0.012891518,0.6306144,0.20951861,0.014690105,0.032713227,0.021682872,0.5258544,0.016311612,-0.003754248,0.0009270981,-0.586915,1.1439095,-0.01796776,-0.016105242,-0.017340839,-0.009302716,0.014060536,-0.014545426,-0.009538752,0.01629237,0.016938174,-1.1785884,0.003153034,-0.039077982,0.021344535,-0.59380305,-0.030649588,-0.009460969,-0.01528633,-0.020560384,-0.017304137,0.11579122,-1.1692991,-0.03127679,0.3907102,-1.6171944,-0.014590152,0.4271556,-0.70784783,1.6874084,0.019625414,0.012397163,-0.0037781738,0.3057108,1.861155e-05,0.044036858,-0.13626243,-0.03471017,-0.038029842,-0.0033616796,-0.0026779957,-1.0035889,0.0072871745,-1.6350642,-0.02321093,0.0628102,-0.018158177,0.020998258,-0.018349025,-2.5306482,-0.008615758,-0.007862396,-0.009753254,0.029714,-2.0711546,-1.7132889,-0.020620883,0.037023786,1.4142691,0.005095696,0.0028455127,-0.86512643,0.026544116,0.0022293106,-0.012329766,-0.0076488312,-0.0032864567,0.57837963,0.027451817,-1.7464538,-0.0052901264,0.0066192653,-0.013340231,0.020303681,0.0056328326,-0.64977765,-0.007373877,-0.037178837,-0.4461751,0.008737909,0.009412085,0.027630992,0.03979671,0.42186475,0.023191944,0.012346268,0.30360052,-0.0053256154,0.005847033,-0.014785042,-0.86658263,0.010460393,-0.011581525,-0.0076800324,-0.0066946717,-0.22076163,-0.014381085,1.5847002,0.02087776,0.014032967,0.0025831289
GDSC319,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.26961312,0.030206295,0.08976013,1.3588959,-0.12461223,0.004893766,0.2525424,-0.023408063,0.0009430479,0.016924217,-0.004813932,0.021382496,0.013685018,0.008491661,-0.0011717677,-0.010980662,0.019412285,-0.00034791743,-0.4850963,0.5295484,0.040225524,0.04450789,0.032153238,-0.5232077,0.0039906427,-0.02522735,0.013729528,-0.53941244,1.9942619,0.0015626103,0.013035782,-0.016168173,0.001273728,0.022317432,0.038100153,0.006906066,-0.0018122084,0.017463421,-0.49936336,0.030608077,-0.017780252,0.011996031,-0.5775749,-0.008724876,-0.004991429,0.0016299523,-0.012277737,0.011916049,-0.06430672,-2.4976413,-0.02375797,-0.07732239,0.08284032,0.0025448129,-2.0422454,0.01772038,0.701824,0.00085824355,-0.035576608,-0.023408098,-0.15166466,0.023723856,0.00993387,0.33260304,-0.0045418814,0.004891604,0.003547456,-0.013064994,-0.25843215,-0.0037224665,0.54483277,-0.012795286,0.8144208,-0.0037257578,-0.0028730482,-0.026210636,0.2845431,-0.01185336,0.014019359,-0.0325755,-0.019122105,0.14257221,0.8217173,-0.022171162,0.0024550557,0.4246109,-0.010006085,0.009896979,-0.27545103,-0.021423912,3.97712e-05,0.019841991,0.014842741,-0.0076911505,0.37395316,0.021099145,-1.0067458,0.5617168,0.0100025125,0.002365619,0.010649647,0.0042562187,-0.19849034,-0.008739103,-0.0059651956,0.689577,0.029299278,-0.0009882161,0.021066595,-0.008828953,0.47492433,-0.0017109439,0.014311768,1.9883285,0.004387624,0.007651843,0.0064055165,1.0750066,0.010281169,-0.010116659,-0.023500636,0.030822383,0.058225248,-0.003955666,-1.8222646,-0.0027151722,0.010942164,-0.006165333
GDSC320,COc1ccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)cc1Cl,-0.31782883,-0.00012724404,0.14345445,0.7992816,-1.422854,-0.011407983,0.010493663,-0.009502077,0.013931024,0.02335503,0.004432317,0.008559585,-0.004540682,-0.08168184,-0.008219153,-0.011296902,0.026496148,-0.008671716,0.9634237,-0.10869417,-0.021662984,-0.3363814,-0.017332429,0.5830717,0.008058924,0.012062674,-0.0046360865,0.7946791,-1.5674934,0.012574069,-0.0047397763,0.026970824,-0.010023431,0.007202409,-0.004410051,0.0039055943,0.021929458,-0.008867122,1.2302066,0.0030613537,-0.0015670862,-0.007545978,-0.18665558,0.02354569,0.014901059,-0.008289695,0.031237662,0.02318792,-0.050696347,1.301667,0.020934185,1.347232,1.942484,0.008645795,1.6635983,0.27945274,2.1522474,0.021162182,-0.0003315881,0.011921672,0.07579247,-0.011826053,-0.0073008407,2.2221003,0.011164859,0.009025529,-0.011095187,0.0028850175,0.14933525,0.0031224564,1.6481347,0.009564564,1.39618,0.008794934,-0.00447252,-0.0003159251,0.08943147,-0.003938025,-0.011806053,0.006470725,-0.010595053,0.510996,0.026515521,-0.005271714,-0.010065913,-0.29646096,0.012580335,-0.0034940615,0.08525663,0.009200439,-0.017792396,0.0014700482,-0.010179168,0.009222506,-0.13817826,-0.0011074431,0.1350338,0.49599838,-0.0033952445,-0.009198453,0.008780112,0.013407424,-1.1651613,0.002778761,0.011558324,1.3987956,0.0023015155,0.010912619,-0.004150742,-0.008737534,0.16365159,0.015072413,0.016265841,-0.39733225,0.023400392,-0.00041421503,0.013716838,1.06248,0.0012213299,0.0005877018,0.012512282,-0.010361569,-0.034509882,0.024151187,0.36900982,0.0036619164,-0.008096023,0.01671885
GDSC321,CN1C(=O)C(Cc2c[nH]c3ccccc23)N=C1S,0.051351145,0.0014772553,0.030822277,1.0431427,0.20483631,0.016529206,0.37300953,-0.008355445,-0.004241174,0.011537842,0.0005293079,0.0051713586,-0.003222797,0.08166855,0.009232879,-0.019188594,0.0050427597,0.00040695257,0.096543334,-0.87517214,-0.0075471103,0.7566494,-0.008603695,0.21015383,0.00842246,0.0013044514,0.0052378178,0.04731089,0.17681895,0.0040395036,-0.002228383,-0.006529266,0.0060498654,-5.7239085e-06,0.012036957,-0.0039085317,0.0033564903,-0.01650706,0.18003444,-0.02055798,-0.0060419347,0.0077034086,-0.01695276,0.0068355054,-0.0022203326,0.007901268,0.0013562888,0.002547644,0.030028027,0.922049,-0.004884172,-0.43636462,-0.44738236,-0.0074672997,0.13225742,-0.17579304,-1.3998312,-0.007052211,-0.0033415742,-0.01474403,-0.8396357,0.004811801,-0.0028122645,0.30846322,-0.0066150874,0.00690078,0.0015460774,-0.012393389,0.03222283,-0.007644452,0.42475507,0.0033410713,-0.026285648,0.005973179,0.005554151,-0.0074290284,0.031336866,0.0039435914,-0.00013192592,-0.003974868,0.00706115,-1.5414633,0.9316743,-0.003867317,0.0027080253,0.10888138,-0.009134192,0.01111676,0.20936607,0.0018267334,-0.0034056716,0.013051615,0.010117484,-0.0079612415,-0.5632724,0.0023855828,1.2176069,0.95897114,0.0130920205,0.004746884,0.019788168,0.025646705,-1.4334679,0.009290256,-0.0155686885,0.8568564,0.016321508,-0.0030014887,-0.0080769695,-0.018894158,-0.057281997,0.003346026,0.006255852,0.26202646,-0.0031289547,-0.00019146502,0.010843245,0.627053,-0.0065825116,0.0024554506,-0.011684526,0.020496136,0.00670999,0.012170136,-0.53025573,0.00026546477,0.014348483,0.00045646052
GDSC322,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,-0.44773734,0.020637346,-0.5687914,0.26960486,-0.01896818,0.093846865,1.2250954,-0.0030182728,-0.029020607,0.059234,0.011130217,0.015381299,0.0016059354,-2.5858514,0.09363399,0.079771474,-0.054856256,0.06276021,1.2185599,-1.446358,-0.09082948,-0.52379835,0.023765713,-0.50133014,0.014170539,0.02870692,0.03775353,-1.0239115,-0.11911172,0.05841788,0.025728308,-0.055275887,-0.024722934,0.026295008,0.032520056,-0.03305181,-0.03465604,-0.013617116,-0.8928101,0.04673578,-0.0012302436,-0.059663836,-0.7058486,0.04592419,-0.055103116,-0.028734092,-0.032525316,0.023362868,1.0933434,-1.5852051,0.032076743,1.4511704,-0.2678411,0.06793089,-0.8488403,-1.1002117,-0.9437541,0.08676065,-0.08263646,-0.011822512,-0.6574906,-0.1625405,0.0673809,0.7873181,-0.03623016,-0.052610397,0.043298244,0.0234771,2.0062158,0.047749072,0.21641126,-0.05682664,0.77837336,0.083899505,0.016260508,0.05540167,1.1190102,-0.055306002,-0.009944011,0.05636573,-0.04272805,2.2563043,1.959692,0.07399583,0.008648183,-0.2069062,-0.064498514,-0.10166402,0.45146814,-0.067322895,-0.052510478,0.05443304,-0.012327992,-0.00060490705,-1.5414107,0.00086382404,-4.3506975,-0.9420001,-0.0011953954,-0.0026304536,-0.014212722,-0.012306554,-0.7648377,0.04886468,-0.028113239,0.513148,-0.07948475,0.046088118,-0.0032034456,0.035547294,-0.13226296,-0.0015467033,0.0070707784,-0.20316921,0.0028702575,0.024124652,0.09668959,1.2050184,-0.01076332,-0.07436626,-0.025380593,-0.051220458,-0.806562,-0.08872745,-0.78048223,-0.02883843,0.00080135744,-0.022319056
GDSC323,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,-0.07927503,0.020972885,0.048508387,-0.74334204,-0.49309164,0.0071887244,-0.10315406,0.0029053546,-0.013240527,0.008041181,-0.0039835926,-0.006365709,0.0024683215,0.057320043,-0.0043890625,0.02053344,-0.0037490875,0.013798192,0.098259225,-1.3298221,-0.0067623965,-0.54437345,-0.009688132,0.00075706095,-0.009562224,0.0025726762,-0.0054051057,0.08542101,0.00040595233,0.0017828718,-0.0042072646,-0.0057809725,-0.01297482,-0.007996241,-0.012988985,-0.0054152235,0.00048379228,0.0038137622,-0.68745106,-0.00865911,0.008523969,-0.010692958,-0.00032734498,0.017647818,-0.0047565214,-0.0014717951,0.005396113,0.0053698868,-0.022104114,1.2213385,-0.0048004966,-0.05334385,1.7275093,0.010813035,-0.068655826,0.013611681,-0.9209095,0.0040774057,0.01648026,-0.00069285603,-0.23386836,-0.0016066208,-0.0034960713,-0.25408742,0.0012162253,-0.009090301,-0.0033622887,0.004298318,0.096446365,-0.0036588758,-0.8859061,0.011755526,-0.22060528,0.0021323096,0.0147330165,0.0048151193,-0.122553796,0.010343488,-0.0140016265,0.009429753,0.015207533,-1.3651991,0.97179717,-0.00061031803,-0.007783007,1.7701421,-0.0036807563,0.000114712864,-0.3393047,-0.007993817,-0.012096822,0.0065784585,0.011204854,0.014831688,1.7974575,-0.0003217794,0.9574294,-0.14119127,0.020421108,-0.010387789,-0.014491069,0.0019446723,0.58803487,-0.016643532,-0.008410528,-0.27613825,0.0021035636,-0.007654198,-0.008410393,-0.0049773827,0.1054025,0.008002706,-0.010402898,0.09839369,-0.015972584,-0.0049430057,-0.0053520333,-0.20432319,-0.0057945186,0.0011404231,0.013460685,0.0095237885,0.081845954,-0.012559466,-1.304113,0.00012134493,-0.011430084,-0.01055025
GDSC324,CC(c1cc2ccccc2s1)N(O)C(N)=O,0.044225655,-0.00081641093,-1.1771157,0.9486839,-1.4824967,0.0029280977,-0.37031546,0.01237113,-0.0018199775,0.01551453,-0.019349024,0.01637663,-0.007830698,-0.05688743,-0.0127692,-0.009991728,-0.0018122373,-0.0055256407,-0.14736365,0.03083197,-0.0012068003,-0.05821006,0.0131110735,-1.1273043,0.00932451,-0.002587513,-0.013435625,1.0727632,0.20073876,0.00065767765,0.006550476,0.0049462747,-0.011434113,0.0074987467,0.009857148,-0.004654402,-0.004199853,-0.0012303628,-0.21951088,0.0067821825,0.002950538,-0.007268578,0.06442715,-0.008108966,0.012827875,-0.0038262792,0.0070008114,-0.00031907856,0.055405002,-0.9261483,0.0038389065,0.10640764,-0.8128812,-0.004697703,0.16444692,-0.15327325,0.3622266,0.012149318,0.0060238726,-0.009118348,-0.23732069,0.010763504,-0.006349342,0.396595,0.016566426,-0.0010747388,-0.0070950184,0.0017511435,-0.087914914,-0.018459223,-1.9766992,-0.005788259,-0.05156106,0.00030596554,0.008498743,0.018165953,0.0003669858,0.0070603145,0.0047085704,-0.004185375,-0.006274525,0.5078959,0.08655506,0.0021605715,0.007937036,0.4181695,0.015295872,0.00781592,0.05647959,0.005074229,0.015003301,-0.013241887,0.00981723,-0.0029683504,-1.0201434,0.016662112,1.6366761,-1.0905633,0.006288402,0.008455511,0.011672319,-0.0076553524,0.20475289,0.011638306,0.009032324,1.9249244,0.010467788,-0.0020572487,-0.0091187395,0.003369607,-0.018496267,-0.01980279,-0.010184393,-0.10431849,-0.00028072996,-0.010494292,-0.0036828332,0.11886944,0.012517651,0.015549146,0.009044901,0.0036480182,-7.5811055e-05,0.0041151233,0.08434909,0.0049195583,0.0017072149,0.008837321
GDSC325,CCC(C)SSc1ncc[nH]1,-0.09653051,0.00599905,-0.54867,0.20842531,-1.2179015,0.003437248,-0.22013533,0.024939016,-0.008743882,0.01041583,-0.020778758,-0.0030610263,0.0008151233,-0.086503215,-0.0032885596,0.015686613,0.013979686,0.0027849714,-0.047932275,-0.53261554,-0.0075640194,0.23727621,-8.565636e-05,-0.38483977,-0.01027973,0.0065790843,-0.004463196,0.04571514,0.08143441,0.0066586733,-0.014969055,-0.007931409,-0.00062311254,-0.012965007,-0.0025631636,-0.009154475,-0.021199776,0.005468432,1.3444171,0.00014480331,0.009745998,-0.014249172,-0.016254261,0.033468816,-0.005167857,0.00707905,0.017634772,0.016157515,0.018323343,1.643448,0.0100794025,-0.10241246,0.95119244,0.0019104183,0.95559776,-0.032920975,-1.7659283,0.0060287723,0.023267861,-0.006415508,0.75868726,0.016298912,-0.006186285,0.73048484,-0.0043488517,-0.005349703,0.007854978,-0.007485267,-0.0073277876,-0.01248911,-1.5762192,0.007348437,-0.087005615,0.00905624,0.016857486,0.01648276,0.07514867,0.018139612,-0.02258167,0.013802044,0.010450941,0.36681765,-0.6012525,-0.010210048,-0.01017775,1.7147782,0.01643363,0.0009740852,0.06078338,0.0068646,-0.013195492,-0.0030800905,0.0075664334,0.01377233,0.6450199,-0.0025693737,2.8006244,-0.4951973,0.027979491,0.0024754591,0.0035966346,-0.003299214,-0.018851005,0.0042758733,0.008860089,-0.3313349,-0.027683876,-0.011769865,-0.0031112502,-0.00604742,0.036668174,-0.0088992715,-0.01741603,0.2385363,-0.015032915,0.0038605183,0.01160348,0.3859088,0.0074502463,0.011082858,0.038821347,0.0015217871,0.092156366,0.0036532842,-1.6061795,-0.005579678,-0.010699277,-0.004073712
GDSC326,CC1OCC2OC(O)C(O)C(O)C2O1,0.13190861,0.003827328,0.016902536,-1.1768305,-0.5347788,-0.012445515,-0.07713457,0.0078073926,-0.016517904,-0.0101792365,-0.00828949,0.0045773387,-0.008150909,-0.10279453,-0.0064498708,0.015194228,0.005222678,-0.018660866,-0.16853373,-0.15620153,0.018149268,1.0437186,0.014609678,-1.071041,-0.006253481,-0.011177419,0.007873453,-0.79615855,0.34024608,-0.0049244985,-0.0019574799,0.0012836345,-0.009311005,0.0070836022,0.003673397,0.006091902,0.003009757,0.010804974,-0.36640596,-0.0040968894,-0.0063021462,-0.0009864792,0.07636997,-0.0016923174,-0.013488259,0.014035847,-0.0020729601,0.0025242195,-0.013693167,-1.3796827,0.0058214567,-0.13554598,0.2700957,-0.0033105835,-0.9160548,0.051262453,0.66064227,-0.00600397,0.009233683,-0.010267958,1.2851709,-0.0033065155,0.00018231943,-0.17272852,-0.0021480396,0.0035625845,-0.0062783267,-0.00051984936,-0.16388264,-0.007246889,0.09122764,-0.014848912,-0.34667453,-0.0073680785,0.004288994,0.0076686693,-0.088275775,-0.0027875686,0.0057978877,0.0048761237,0.004502658,0.19300067,-0.83728373,-0.008261275,-0.0017315894,0.47769496,0.008673379,0.010143679,0.14249346,0.005029913,0.007363107,-0.019072605,0.009919606,-0.0008313358,-0.16757858,0.007800214,1.4257603,-0.5634327,0.010369342,-0.009737484,-0.0058849654,-0.008039745,0.32253447,0.000517305,-0.005412087,-0.6391382,-0.0054415604,0.004296056,-0.0023203064,0.0054589473,0.031259112,-0.012363844,-0.01156409,-0.0054098554,-0.0098203365,-0.015573323,-0.011145471,0.5109805,0.017773874,-0.0045334175,0.009077648,0.0053271116,-0.06802079,-0.005220089,-0.3938495,0.0018049654,0.0032090112,-7.434585e-05
GDSC327,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.026800826,0.011256137,-0.15525305,0.67561996,1.1763952,-0.028626693,-0.19690998,-0.014002351,-0.020312626,0.013682932,-0.010081442,-0.007003039,0.0047357045,-0.1243543,-0.0006780103,0.0061854646,0.012819294,-0.0072994116,1.2686185,-0.40162864,0.0017729625,0.83991647,0.005069529,1.0284675,0.005820766,-0.015604074,-0.00030071288,0.0047367215,0.5784272,-0.009074569,-0.011735894,-0.0022171345,-0.0044516297,-0.0013317857,-0.0064928494,0.014988974,0.015759468,-0.0031291489,0.18402727,-0.014879121,0.0040999837,0.0111308545,-0.20601805,-0.00020496547,0.0023979675,-0.00844549,-0.013877347,0.012583211,0.04409365,-1.1829114,-0.013184769,-0.40297538,-0.36579895,0.00461334,-0.48015156,-0.5469624,0.41022587,-0.0034001665,0.010722652,0.00012644939,0.9381995,-0.010481991,0.014541069,-0.27229077,-0.0013844296,0.023057185,-5.3688884e-05,-0.0076327883,-0.05598338,-0.002553761,0.10065388,-0.0043352284,-0.32117608,0.012095543,0.013775673,-0.015059009,-0.37462562,-0.0132474005,-0.0025506075,-0.008553959,0.008149397,1.8842775,0.8884918,-0.003413938,-0.008209769,0.8441744,-0.0071606413,-0.00082938746,-0.32749188,-0.0016658008,-0.024439976,-0.008573942,0.025542486,0.015228081,0.52516115,0.010445019,-0.60187405,0.4620501,-0.011233175,-0.028792802,0.0015644515,0.022121187,-1.1184095,0.00087448955,-0.025898658,-1.4401594,0.0060467673,0.012500501,0.0004317686,0.002421543,0.0326361,0.008445777,0.0001756465,-0.3243573,0.020119894,-0.000931941,-0.002487287,2.6391578,0.001253265,-0.032187298,-0.0077463053,0.008698869,-0.13669069,0.008877872,-0.7897995,-0.0030971537,0.00810205,0.01492562
GDSC328,Cn1cc(CC(N)C(=O)O)c2ccccc21,0.035985626,0.007956281,0.7183693,-0.11964223,-0.07464039,0.0056795683,-0.27587867,-0.0016212089,-0.016469304,0.006068602,-0.008737097,0.0021347106,-0.007754866,-0.02006552,0.0038584024,-0.008451302,0.006836796,-0.001661059,0.012372803,-0.15589607,-0.0025137998,0.5529675,-0.0056479936,1.6104075,0.0025095344,-0.0019315062,0.0040022284,-0.031574316,0.371724,0.0017584562,0.000428766,0.0019937847,-0.008549483,0.0049336962,-0.0093984045,0.0042636767,0.010123339,0.009024281,-0.66057736,0.0005995612,-0.014248546,0.001619935,-0.014612339,-0.007170379,-0.006907059,0.016109828,-0.008498095,-0.00902877,-0.012815261,0.37486643,-0.0064382916,0.03949568,0.2815383,-0.00039944798,-1.1528414,-0.19081262,1.3804725,-0.00051001366,0.00019308552,-0.011288065,0.66346484,-0.0023558512,0.018077703,0.49396148,0.005920939,-0.0007145256,0.0046161767,-0.0032686703,-0.104499236,-0.0005027428,1.3116533,-0.008670464,-0.27335548,0.005602086,-0.013551589,-0.0032416675,-0.14693893,0.0012991764,0.010587006,-0.011344046,0.0028570555,0.1999373,0.7717731,-0.012664363,-0.015042514,0.49518153,0.0028038938,0.0041984376,0.18136813,-0.0016735271,0.010159973,0.009101752,-0.0017539449,-0.0013129823,0.6151827,0.0039884485,1.9551367,0.5674535,0.017380891,-0.009854712,0.0014079027,0.014755338,-0.95606923,0.003824208,0.0017417148,1.4414277,0.008969297,0.01825384,-0.011635049,0.0037593357,0.018633123,-0.006636068,0.0015584687,-0.10116112,-0.0017506606,0.0010816529,0.0051525403,-0.52332723,0.00013080519,0.00078208745,-0.00989053,0.013234183,-0.068675146,-0.0062072426,1.1667604,-0.0035595791,0.006609464,0.009291238
GDSC329,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,-1.0928898,0.011559926,0.9756474,1.6497878,-0.615024,0.010616338,-0.014225377,0.045488406,0.055414725,-0.026642863,0.018540062,-0.03376957,0.013396166,-2.3031209,0.024974339,0.0005991049,-0.00787483,0.028904334,-1.5344739,1.2250059,-0.026304834,-1.2978942,0.011646257,0.5869415,-0.008940026,0.028485827,0.028260753,-1.0238183,-0.20849971,-0.0033524781,0.029754747,0.047947288,0.0015789075,-0.008889718,0.020284519,-0.016684633,-0.037933633,-0.0025012288,-1.3746295,0.024099875,-0.026946913,-0.024831954,1.4423742,0.020582385,-0.04827223,0.0054649897,0.02926036,-0.03028185,0.8885407,0.25064144,0.023366082,-0.40368468,0.1818093,-0.0035354272,0.84178203,-0.3365286,1.1778524,0.0057224585,0.008962106,-0.004448932,-0.7061052,-0.046339266,0.0025041755,1.0467144,-0.0030643418,0.018215641,0.02927046,0.0037749633,-0.57519925,0.050470293,1.0333774,0.0066534355,1.0302806,-0.0032517966,-0.066046804,0.0027285814,0.42445284,-0.051914886,0.004432178,0.01463991,-0.016551986,1.0398055,-0.80541444,0.019210631,0.032159645,1.915358,0.0010457654,-0.0053969957,0.81106365,0.0026879497,-0.0032295063,0.014017482,0.0120353885,-0.022625873,-1.384841,-0.017391324,-2.675299,-0.1494648,-0.01656961,-0.0051288307,0.044920154,0.0016247928,-1.0647342,0.020528985,0.002466604,0.2488836,0.0038945125,0.03471982,-0.014456,0.006098695,-1.1392304,0.004745163,0.008515849,-0.87745416,0.023131348,0.039219033,0.05548171,-0.107636355,0.011294491,0.04219867,-0.032650616,-0.006027637,0.7743343,-0.021981329,-0.12595457,0.014749331,-0.034309655,-0.04243024
GDSC330,CC(C(=O)Nc1cccc(N=Cc2c(O)ccc3ccccc23)c1)c1ccccc1,-0.03494696,-0.001892686,-0.09731206,-0.23629366,-0.34800515,0.011524327,-0.040978897,0.018929332,0.0085952785,0.011758722,0.0033517554,0.0012993887,-0.00990564,0.007839985,0.004937455,-0.008382611,-0.02023459,-0.009983551,-0.46737537,0.10639721,-0.003871277,-0.24788542,-0.001157637,1.0553232,0.007297691,0.006683547,-0.007870764,-1.079252,0.25430414,0.00410676,-0.017059214,0.004602492,-0.011210785,-0.0046377573,0.006493017,-0.011369653,0.00065010786,-0.00018131733,1.5416445,0.0013885546,0.002136739,-0.016713854,-0.06602618,0.0055042654,-0.01154718,-0.00010741502,0.004966803,-0.0069300607,0.13681865,2.6185584,0.008384543,-0.09834471,0.14945942,-0.0042588115,0.90068233,-1.1254187,1.131009,0.0037976643,0.004154805,-0.006452058,-0.8380698,0.0050936937,-0.009800446,-0.8883907,-0.015307233,0.0043047294,0.008530069,-0.011023674,-0.040357284,-0.00699953,-1.3949516,-0.002114687,-0.3678031,-0.013310609,-0.013428573,0.023907162,0.29019904,-0.001510621,-0.007663988,0.008150492,-0.006629888,-0.37729672,-0.6923244,-0.0034064353,-0.0066700093,1.1479801,0.0037011951,-0.01081793,0.13035831,0.019800276,0.0064631216,-0.0047519575,-0.0058548963,-0.01678141,-0.22171865,0.0070373286,0.75045526,-1.050557,0.017414069,0.013491303,0.0029943874,-0.0023589786,-1.4299142,0.0035497732,0.008109592,1.4306493,-0.006084172,-0.0009489665,0.002252156,-0.0061152503,-0.056090195,-0.0013747364,-0.01734512,-0.10983464,0.0041928557,-0.0019064248,-0.01378244,0.14177051,0.005972945,0.014806524,-0.0064681694,-0.0063830838,0.053543814,-0.0052954108,1.6704738,-0.0026052766,-0.011576788,-0.008480483
GDSC331,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,-0.009215958,-0.0044314438,-0.40655437,-1.235144,-0.28923678,-0.019506441,-0.6490504,-0.0053027254,-0.017937455,0.0006916225,-0.0067440234,0.0031572431,-0.013940524,0.09302669,0.018586569,0.012166195,-0.000881942,-0.0008623395,-0.025089704,0.07263441,0.0022718795,1.3887466,-0.009647578,1.1131442,-0.0005238764,-0.0019519012,0.0037840381,-0.27753973,0.4155072,-0.0031264126,-0.022647984,0.010413909,-0.007858056,-0.0058687683,-0.005993519,0.023798667,0.01333268,0.014563266,0.84902817,-0.006323686,0.012368618,0.0030845627,0.10138619,0.0020847023,0.0062525254,0.004567357,0.00059247017,0.00029856712,-0.083012305,0.9602581,-0.0052156975,-0.29622224,-0.2338624,-0.0056544766,0.44457614,0.3102536,1.7232509,0.0017872797,0.019492943,-0.017085798,0.14308922,-0.0015506893,-0.0038635451,0.71336955,0.015394047,0.00065440685,-0.0103835,-0.020099632,-0.05839406,-0.013706572,-0.903795,0.0008765124,-0.5283976,0.008873766,0.00048998743,-0.0028555924,0.14682528,0.008557824,0.0171026,0.0046592504,0.012174215,0.1397705,-0.9313885,-0.016234323,-0.011819221,-0.3508933,0.0061633084,0.009327063,-0.010816235,0.006448332,0.008737262,-0.012134623,0.00949304,0.009658996,1.1895267,-0.005690079,0.84526634,0.29039046,-0.0021830238,-0.0073399805,0.010163189,-0.0035045147,-0.5344056,0.0052897595,0.004967086,0.39354622,-0.0058488995,-0.005242889,-0.0010837773,0.0018438324,-0.09481382,-0.0061509013,-0.014660719,-0.37332472,-0.0003105998,-0.0075918883,0.003698282,0.2230314,0.0027006352,0.0045645386,0.006161995,0.005646971,0.05960432,0.016296702,-0.85732126,-0.011434547,-0.011168239,0.0038809194
